genre,track_name,track_id,artists_track,album_name,release_date,popularity,duration_ms
pop,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,4GewRLEiI4BDTQsoH8BRVV,"Eiffel 65, Gabry Ponte",Europop,2011-01-05,75,283747
pop,Fuiste Tú,7J6IYudWsxHy3stN5aMKSN,"Ricardo Arjona, Gaby Moreno",Independiente,2011-09-23,73,265306
pop,Euphoria,2knr7ikPt4l7bk92qS4ZXW,Loreen,Heal,2012-10-19,68,214133
pop,Treasure,55h7vJchibLdUkxdlX3fK7,Bruno Mars,Unorthodox Jukebox,2012-12-07,79,178560
pop,California Gurls,1GhbQDYGEOjyFwfT8lojcx,"Katy Perry, Snoop Dogg",Teenage Dream,2010-01-01,72,234653
pop,Recuérdame,5UEtsmhfAtUb1KmPGougtO,Pablo Alborán,Terral,2014-11-10,64,287733
pop,One More Night,6cpk00i5TxCqSeqNi2HuIe,Maroon 5,Overexposed Track By Track,2012-01-01,79,219546
pop,Dark Horse,4jbmgIyjGoXjY01XxatOx6,"Katy Perry, Juicy J",PRISM,2013-01-01,80,215672
pop,Everytime We Touch,5YJtMNWKe55yr49cyJgxva,Cascada,Everytime We Touch (Premium Edition),2010-02-12,75,197124
pop,jar of hearts,0HZhYMZOcUzZKSFwPOti6m,Christina Perri,lovestrong.,2011-05-10,73,246587
pop,I Know What You Did Last Summer,2GyA33q5rti5IxkMQemRDH,"Shawn Mendes, Camila Cabello",Handwritten,2015-04-14,74,223853
pop,Black Widow,71vsEyBd4X1D5BUmLdFSVH,"Iggy Azalea, Rita Ora",The New Classic,2014-01-01,68,209423
pop,Empire Ants (feat. Little Dragon),3a6PN6BRB8PP3ms48s7kU1,"Gorillaz, Little Dragon",Plastic Beach,2010-03-03,72,283573
pop,Raise Your Glass,1gv4xPanImH17bKZ9rOveR,P!nk,Raise Your Glass,2010-10-05,76,202960
pop,Caliente,26Z2FQ9KFswyX2x7LxhQKs,INNA,"Party Never Ends, Part 1 (Deluxe Edition)",2013,69,201230
pop,Fast Car,2mCF8L0brIs88eH6Kf2h9p,"Jonas Blue, Dakota",Fast Car,2015-12-04,68,212424
pop,Turning Tables,2eF2x1BkgilhaZ2AipRY8j,Adele,21,2011-01-24,66,250000
pop,Moves Like Jagger,1r299qCKBLgUS9XJ9m1kEx,"Maroon 5, Christina Aguilera",Singles,2015-09-25,69,202640
pop,The Edge Of Glory,57F80059mWaWFvWG3tBTbO,Lady Gaga,Born This Way (International Special Edition Version),2011-05-23,68,320546
pop,Good For You,5xdVqHtFS0eLuNp4Z8Wbpa,"Selena Gomez, A$AP Rocky",Revival (Deluxe),2015-10-09,74,221280
pop,Bésame,4LjyEL2sAQU7QZPC6GuTf6,Camila,Dejarte De Amar,2010-02-09,72,252293
pop,Cola Song (feat. J Balvin),2ZAOEPkOeZTGsjGHWyCThc,"INNA, J Balvin",Cola Song (feat. J Balvin),2014-04-15,65,198245
pop,Man Down,1Bx0zEdVjkFlV27iKaePug,Rihanna,Loud,2010-11-16,71,267000
pop,Caribbean Queen (No More Love On the Run),4JEylZNW8SbO4zUyfVrpb7,Billy Ocean,The Very Best of Billy Ocean,2010-04-26,73,244426
pop,Sing,6K8qKeWo5MsFED7wCR6Kop,Ed Sheeran,x (Deluxe Edition),2014-06-21,70,235382
pop,Wide Awake,5JLv62qFIS1DR3zGEcApRt,Katy Perry,Teenage Dream: The Complete Confection,2012-03-12,75,220946
pop,Lego House,5ubHAQtKuFfiG4FXfLP804,Ed Sheeran,+,2011-09-09,73,185093
pop,Habits (Stay High),18AJRdgUoO9EYn11N7xzaT,Tove Lo,Queen Of The Clouds,2014-09-24,73,209160
pop,FourFiveSeconds,78TTtXnFQPzwqlbtbwqN0y,"Rihanna, Kanye West, Paul McCartney",FourFiveSeconds,2015-01-24,76,188238
pop,Princess of China,4HXOBjwv2RnLpGG4xWOO6N,"Coldplay, Rihanna",Mylo Xyloto,2011-10-24,69,239215
pop,Toca Toca - Radio Edit,4hc0VETiFO91s9yiXvgaUp,Fly Project,Toca Toca (Remixes),2013-09-22,57,165605
pop,Guantanamera (She's Hot),7CijDWxEEbKq76O5rpyCEN,Pitbull,I Am Armando - Armando Reloaded,2010,63,205186
pop,Up&Up,31L9yLXSj6LpCFupyMV6CR,Coldplay,A Head Full of Dreams,2015-12-04,68,405320
pop,Still into You,1yjY7rpaAQvKwpdUliHx0d,Paramore,Paramore,2013-04-05,81,216013
pop,Una y Otra Vez,0bK3jxkbq5cDKWr68KtO8G,Manuel Medrano,Manuel Medrano,2015-10-30,74,190605
pop,Dark Horse,5jrdCoLpJSvHHorevXBATy,"Katy Perry, Juicy J",PRISM (Deluxe),2013-10-18,74,215672
pop,No Me Compares,6pZmdSXGVzlYG2FJvSOZod,Alejandro Sanz,La Música No Se Toca (Deluxe),2012-01-01,67,278440
pop,Don't Speak,5BxPC0hfPuUEq2vruFZLFh,Sarah Menescal,The Voice of the New Bossa Nova,2014-06-21,58,249173
pop,De Qué Me Sirve la Vida,3YHGqAHprVEArAxLzaBE6O,Camila,Dejarte De Amar,2010-02-09,71,248013
pop,Let It Go,3nnG7AM9QopHVPEuLX3Khk,James Bay,Chaos And The Calm,2015-03-20,70,260532
pop,S&M,0C4ejWmOTMv8vuYj85mf8m,Rihanna,Loud,2010-11-16,72,243533
pop,Water Under the Bridge,2DRMuw0U0QbkVQxWxdJV3M,Adele,25,2015-11-20,71,240439
pop,What's My Name?,6DkXLzBQT7cwXmTyzAB1DJ,"Rihanna, Drake",Loud,2010-01-01,75,263173
pop,Cool for the Summer,3uwnnTQcHM1rDqSfA4gQNz,Demi Lovato,Confident,2015-01-01,77,214739
pop,Like I Can,2TeLIzFBe3hxkPR5FIQZut,Sam Smith,In The Lonely Hour,2014-05-26,73,167065
pop,Amazing,52hQY9AntPqOQM46N9BnfC,INNA,Hot,2010,69,207330
pop,Un Bonito Final,1fRstt9Ftedotij9ipkPDR,Los Rebujitos,El Niño Pena,2010-03-10,53,226600
pop,Nota de Amor (feat. Daddy Yankee),4YW2Fr25fHwUt6qgvM1iE1,"Wisin, Carlos Vives, Daddy Yankee",Los Vaqueros: La Trilogía,2015-09-04,64,232373
pop,Lo Aprendí de Ti - HA-ASH Primera Fila - Hecho Realidad [En Vivo],3xrpI0GqWNMjMDOdXUOnK3,Ha*Ash,HA-ASH Primera Fila - Hecho Realidad,2014-11-11,72,197800
pop,Bajo El Agua,5QSYWruQQ7kBCHScI4xJ9g,Manuel Medrano,Manuel Medrano,2015-10-30,75,225838
pop,Send My Love (To Your New Lover),563SfWAHJs4FBZMkRN0IFN,Adele,25,2015-11-20,71,223078
pop,Ella Es Mi Fiesta,2L2zLsybbySytu4RI5z3aK,Carlos Vives,Más + Corazón Profundo,2014-05-13,65,246733
pop,Cuando Nos Volvamos a Encontrar (feat. Marc Anthony),59hfezbTqi7I68O4OyLfcR,"Carlos Vives, Marc Anthony",Más + Corazón Profundo,2014-05-13,66,278626
pop,Bubblegum Bitch,6IbnUaczZBT34DhaD6S18F,MARINA,Electra Heart (Deluxe),2012-04-27,76,154666
pop,Magic,23khhseCLQqVMCIT1WMAns,Coldplay,Ghost Stories,2014-05-16,71,285014
pop,Everytime We Touch - Radio Edit,74PyndGWYtfs86n60lAsYW,Cascada,Original Me,2011-01-01,64,199120
pop,California Gurls,3f7gYMirBEKuc57218BjOY,"Katy Perry, Snoop Dogg",Teenage Dream,2010-08-24,67,234653
pop,Aléjate de Mí,15AbuFJdFrbINydSMSqVhV,Camila,Dejarte De Amar,2010-02-09,73,258532
pop,Genesis,0yljUudXzjVcGEoYmLB17X,Grimes,Visions,2012-03-12,72,255320
pop,ScheiBe,7DXGKFjM7GNkJd32oXstGY,Lady Gaga,Born This Way (International Special Edition Version),2011-05-23,66,225466
pop,Like I'm Gonna Lose You (feat. John Legend),2YlZnw2ikdb837oKMKjBkW,"Meghan Trainor, John Legend",Title (Deluxe),2015-01-12,73,225053
pop,Primadonna,4sOX1nhpKwFWPvoMMExi3q,MARINA,Electra Heart (Deluxe),2012-04-27,75,221075
pop,Solitaria,07hNUXX5QqXgOAbcst7CPP,Alkilados,Pura Playa,2015-08-31,66,218130
pop,Un besito más (feat. Juan Luis Guerra),1182pxG4uNxr3QqIH8b8k0,"Jesse & Joy, Juan Luis Guerra 4.40",Un Besito Más,2015-12-04,64,192746
pop,Buzzcut Season,51QEyJI5M7uyd8DOh9tqQY,Lorde,Pure Heroine,2013-09-27,77,246755
pop,Goodbye (feat. Lyse) - Radio Edit,3PnOOmkxruDDAiMYZZTgO7,"Feder, Lyse",Goodbye (feat. Lyse) [Radio Edit],2015-01-02,61,201938
pop,Hundred Miles,0pGMAK5wooEtjAEcP8bkKL,"YALL, Gabriela Richardson",Hundred Miles,2015-10-16,65,172414
pop,Nuestra Canción,5reQI13tWWYDLMrGcUF4Mk,"Monsieur Periné, Vicente Garcia",Caja de Música,2015-06-16,65,260079
pop,Work Bitch,3KliPMvk1EvFZu9cvkj8p1,Britney Spears,Britney Jean (Deluxe Version),2013-11-30,69,247960
pop,Come & Get It,6LoQHIo74tOzQ8EsLEkhgF,Selena Gomez,Stars Dance (Bonus Track Version),2013-01-01,71,231986
pop,Same Old Love,6ZANrVuAMp2rpjhfbOuJly,Selena Gomez,Revival (Deluxe),2015-10-09,69,229080
pop,Y Que Hacer Para Verte,3r323dp1kk9933xxncWl9a,Los Rebujitos,El Niño Pena,2010-03-10,51,195813
pop,Love Runs Out,3cOO5IQtOYs7huq4Z6lYfr,OneRepublic,Native,2014-01-01,67,224853
pop,The Other Side,6OPZtIV3uoZQT1YkoiEQH9,Jason Derulo,Tattoos,2013-09-10,64,226986
pop,Teenage Dream,235LXPXfi0SmOaS9TaCh3c,Katy Perry,Teenage Dream,2010-08-24,68,227741
pop,The Trip - 2023 Remaster,1YM3cVri0CmSX7c71gwALR,Still Corners,Strange Pleasures: 10th Anniversary Edition (2023 Remaster),2013-05-07,66,373266
pop,human,4IqcDJPzDL8Hq8KwAX4jUE,Christina Perri,head or heart,2014-03-28,66,250706
pop,Confident,3DXXKDbbZKyAZfNb96ST3q,Demi Lovato,Confident,2015-01-01,72,205745
pop,Fancy,3W3KtDwAIg3mAruSpnfG3Q,"Iggy Azalea, Charli xcx",The New Classic (Deluxe Version),2014-01-01,68,199938
pop,Dear Future Husband,3cU2wBxuV6nFiuf6PJZNlC,Meghan Trainor,Title (Deluxe),2015-01-12,69,184226
pop,Ecos De Amor,3lI5dscCDez8cF6LF3Me7F,"Jesse & Joy, Jesse",Un Besito Más,2015-12-04,70,215112
pop,Ya Te Olvidé,4FsVB8msXzmemjJdTKUoal,Yuridia,Para Mí,2011-12-13,71,211373
pop,Higher,6AxCr5G75R5rqyNCYWVpTo,"Taio Cruz, Kylie Minogue",Rokstarr (Special Edition),2010-01-01,62,187626
pop,Let It All Go,70K0ezmzYEZeqoSaZMyP7o,"Birdy, RHODES",Let It All Go,2015-08-06,62,280757
pop,Dear Future Husband,5MEYDJVJMaGAXfddTo0D6J,Meghan Trainor,Title (Expanded Edition),2015-01-09,71,184226
pop,Stereo Love,3lYLrCyDzd7WN7mN4T9AkX,"Edward Maya, Vika Jigulina",The Stereo Love Show,2012-12-18,64,247614
pop,Steal,0pAiyIHt9DyHOjWgF41kp6,"Maribou State, Holly Walker",Portraits,2015-06-01,69,219945
pop,Fancy,238Sekyg7DyN2XDm0z4oWY,"Drake, T.I., Swizz Beatz",Thank Me Later (Int'l Version),2010-01-01,73,319386
pop,Ride,7yFMhCJOsH7khgpdnyrZAZ,Lana Del Rey,Born To Die - The Paradise Edition,2012-01-01,69,289080
pop,Rise Up,0tV8pOpiNsKqUys0ilUcXz,Andra Day,Cheers to the Fall,2015-08-28,72,253342
pop,Eres Mi Sueño - Versión Radio Edit,2BzPF9dX13wqEAo5a3XPR2,Fonseca,Ilusión,2012-07-17,64,194400
pop,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",2S5LNtRVRPbXk01yRQ14sZ,"Flo Rida, Robin Thicke, Verdine White",My House,2015-04-07,66,224258
pop,Marvin Gaye (feat. Wale) - Remix,4LfkoDOt4mhrbo8Ndk37sQ,"Charlie Puth, Wale",Nine Track Mind (Special Edition),2015-11-05,71,200106
pop,Here,5zUQZjVB6bfewBXWqsP9PY,Alessia Cara,Know-It-All,2015-11-13,76,199453
pop,Talk That Talk,57mKcbEq7nMqtJ4gqJvWcp,"Rihanna, JAY-Z",Talk That Talk,2011-11-19,71,209600
pop,California Gurls,6tS3XVuOyu10897O3ae7bi,"Katy Perry, Snoop Dogg",Teenage Dream: The Complete Confection,2012-03-12,74,234653
pop,Like I'm Gonna Lose You (feat. John Legend),7MjKAV0mFiEID9WhDSSzaW,"Meghan Trainor, John Legend",Title (Expanded Edition),2015-01-09,73,225053
pop,Black Magic,6rmXhRIemCTPyMYZRDN7Qg,Little Mix,Get Weird (Expanded Edition),2015-11-06,76,211786
pop,Creo en Ti,0xXhgLXfEHnWJHVgRvFvdn,Reik,Peligro,2011-08-12,69,163333
pop,Ma quale idea,50f0mt35cIwwu3Krk7nS7b,Pino D'Angiò,"Italian Classics: Pino D'Angiò Collection, Vol. 1",2011-03-15,64,262456
pop,Love,2S6PttqbENA5jscXyLcZIT,INNA,Hot,2010,64,218368
pop,Ma Chérie - DJ Antoine & Mad Mark 2K12 Radio Edit,2TwfqpwieYnr3B2xKCxTQB,"DJ Antoine, The Beatshakers, Mad Mark",2010,2010-05-07,67,191090
pop,"Perdón, Perdón - HA-ASH Primera Fila - Hecho Realidad [En Vivo]",15Hx1oi6C3AxYhhvolqrJG,Ha*Ash,HA-ASH Primera Fila - Hecho Realidad,2014-11-11,70,226986
pop,Don't,1huvTbEYtgltjQRXzrNKGi,Ed Sheeran,x (Deluxe Edition),2014-06-21,71,219840
pop,One Call Away,5MwIGPDKeDb7SpblcaQP6O,Charlie Puth,Nine Track Mind (Special Edition),2015-11-05,76,194453
pop,Summer Paradise (feat. Sean Paul) - Single Version,7sziTn5nHwrWf4K7gISaaU,"Simple Plan, Sean Paul",Get Your Heart On!,2011-06-14,62,234786
pop,El Perdedor,3CObdifmIZWdZn4kPSbMCT,"Enrique Iglesias, Marco Antonio Solís",SEX AND LOVE,2014-03-14,58,191400
pop,Last Friday Night (T.G.I.F.),3oHNJECGN3bBoGXejlw2b1,Katy Perry,Teenage Dream,2010-08-24,69,230733
pop,Hands To Myself,3CJvmtWw2bJsudbAC5uCQk,Selena Gomez,Revival (Deluxe),2015-10-09,66,200680
pop,Give Your Heart a Break,3sP3c86WFjOzHHnbhhZcLA,Demi Lovato,Unbroken,2011-01-01,72,205346
pop,Miniskirt,6Yj8kVuVR3UPxx9r5eFEoV,AOA,MINISKIRT,2014-01-16,72,179808
pop,Nobody's Business,6EAxaAk1eZx0aqqH4ff4rP,"Rihanna, Chris Brown",Unapologetic (Deluxe),2012-12-11,68,216293
pop,The Heart Wants What It Wants,6wJwkMo278iWVlWl1XQ4WA,Selena Gomez,The Heart Wants What It Wants,2014-01-01,71,227373
pop,Down On Me,7seWbBQAm6wAxZTWXKeEED,"Jeremih, 50 Cent",All About You,2010-01-01,69,228453
pop,Agitations tropicales,2La21GqU4fKTQLcfLxTeoz,L'Impératrice,Odyssée - EP,2015-10-12,67,248892
pop,Oblivion,4BY4V1T0RJK1HmD2Q0ClyK,Grimes,Visions,2012-03-12,69,251266
pop,E.T.,36ux3YuUsGTWPT8fXclS45,"Katy Perry, Kanye West",Teenage Dream: The Complete Confection,2012-03-12,68,229573
pop,G.U.Y.,4rYLpaNFzt6pkQnrCvVHUw,Lady Gaga,ARTPOP,2013-11-11,68,232666
pop,I Really Like You,2hHLbkatPwOOmrNxTiD41L,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015-08-21,70,204763
pop,Backstabber,4GRFzKI7jTZ3kbMfouc7bn,Kesha,Animal (Expanded Edition),2010-01-01,71,186840
pop,I'm Into You,76sWab9iC3vvk21aln8G8t,"Jennifer Lopez, Lil Wayne",Love?,2011-04-29,62,200133
pop,Where Have You Been,3tyPOhuVnt5zd5kGfxbCyL,Rihanna,Talk That Talk,2011-11-19,72,242680
pop,I Need U,3wQnyXNFXNUEOBt1pb4urq,BTS,The Most Beautiful Moment in Life Pt.1,2015-04-29,71,210986
pop,Afuera Del Planeta,71t9GoojGIMZLySI6imKFY,Manuel Medrano,Manuel Medrano,2015-10-30,70,229405
pop,Misery,0RZyUsKfiC7MtiGKatCtGc,Maroon 5,Hands All Over (Revised International Standard version),2010,65,216200
pop,Stay High - Habits Remix,5JCi3pyggvk4B0yd0BK3ow,"Tove Lo, Hippie Sabotage",Queen Of The Clouds,2014-09-24,66,258386
pop,Sovereign Light Café,4QRkCwqwHFaZ7xeoR9CHL6,Keane,Strangeland,2012-05-07,58,218840
pop,Perdón,2LgGkK27qwPG4ls3OsNmuj,Camila,Elypse,2014-06-03,67,264186
pop,Boom Clap,7982sGZuvo5OXsY6REzgIn,Charli xcx,SUCKER,2014-12-15,68,169866
pop,Government Hooker,6LGwEHsFbxt7BgDwGXqFgj,Lady Gaga,Born This Way (International Special Edition Version),2011-05-23,67,254266
pop,Te Dejo en Libertad,6bszrPfNNPOKyJStfJ4stu,Ha*Ash,A Tiempo,2012-03-20,70,238413
pop,Chandelier,2s1sdSqGcKxpPr5lCl7jAV,Sia,1000 Forms Of Fear (Deluxe Version),2015-05-04,70,216120
pop,Judas,4yQmDtjax2Ye9wY8EPAO1x,Lady Gaga,Born This Way (International Standard Version),2011-05-23,62,249066
pop,New Romantics,0qAIiGFKLdV1xpNlEhjpq8,Taylor Swift,1989 (Deluxe),2014-01-01,66,230466
pop,Million Years Ago,2qBmtZnPSQouvADmqaHKxk,Adele,25,2015-11-20,63,227065
pop,No Querías Lastimarme,2wDiktMejILuXe3rSy2DHV,Gloria Trevi,De Película,2013-01-01,72,224333
pop,Runnin' (Lose It All),5yZvaUVyuXfSVUaMumFi6l,"Naughty Boy, Beyoncé, Arrow Benjamin",Runnin' (Lose It All),2015-09-17,66,213019
pop,What's My Name?,5FTCKvxzqy72ceS4Ujux4N,"Rihanna, Drake",Loud,2010-11-16,66,263173
pop,Me Soltaste,02yD6Wmpx5kLAoXLQOnuEb,Jesse & Joy,Un Besito Más,2015-12-04,68,229933
pop,Rumour Has It,5mFMb5OHI3cN0UjITVztCj,Adele,21,2011-01-24,65,223266
pop,Clarity,60wwxj6Dd9NJlirf84wr2c,"Zedd, Foxes",Clarity,2012-01-01,77,271426
pop,Monster,1ZHYJ2Wwgxes4m8Ba88PeK,"Kanye West, JAY-Z, Rick Ross, Nicki Minaj, Bon Iver",My Beautiful Dark Twisted Fantasy,2010-11-22,73,378893
pop,Gordita (feat. Residente Calle 13),6fufW0yhOYcNHvAaUwgpS1,"Shakira, Calle 13",Sale el Sol,2010-10-19,60,204986
pop,Si Pudiera,5SqG2MEuRjwhxi1DcRR4V8,Manuel Medrano,Manuel Medrano,2015-10-30,71,256948
pop,In The Night,25KybV9BOUlvcnv7nN3Pyo,The Weeknd,Beauty Behind The Madness,2015-08-28,72,235653
pop,Silver Soul,56eSclzdXaWU5jOJ7DX7Vp,Beach House,Teen Dream,2010-01-25,66,298680
pop,Don't You Remember,1CRtJS94Hq3PbBZT9LuF90,Adele,21,2011-01-24,72,243200
pop,Hello,2Hy89WQAxszEUQAvpja0nx,"Martin Solveig, Dragonette",Smash,2011-01-01,64,281429
pop,Prayer in C - Robin Schulz Radio Edit,5zlC5d5umTrbcX9sLVVxzh,"Lilly Wood and The Prick, Robin Schulz",Prayer in C (Robin Schulz Radio Edit),2014-06-13,64,189399
pop,The Way,0S4RKPbRDA72tvKwVdXQqe,"Ariana Grande, Mac Miller",Yours Truly,2013-01-01,68,227026
pop,Prayer in C - Robin Schulz Radio Edit,0uVyZywUNOp6S0dU5r8TS8,"Lilly Wood and The Prick, Robin Schulz",Prayer,2014-09-16,66,189399
pop,E.T.,7zIIyVBJvbOrJlCuj7t24z,Katy Perry,Teenage Dream,2010-01-01,66,206373
pop,Ayo,0k6DnZMLoEUH8NGD5zh2SE,"Chris Brown, Tyga",Fan of A Fan The Album (Expanded Edition),2015-02-24,74,225226
pop,No Me Digas Que No,2A2U1QnZHSPriVFOxS6oZM,"Enrique Iglesias, Wisin, Yandel",Euphoria,2010,65,270173
pop,Papi,1nAGuIZXz6vb8XW0xiMqic,Jennifer Lopez,Love?,2011-04-29,63,223493
pop,Take Care,124NFj84ppZ5pAxTuVQYCQ,"Drake, Rihanna",Take Care (Deluxe),2011-11-15,76,277386
pop,Tan Sólo Tú (feat. Alejandra Guzmán) - Franco De Vita en Primera Fila,6dhnmkbc9Z7pGsUyUgZKGX,"Franco De Vita, Alejandra Guzman",Franco De Vita En Primera Fila,2011-05-30,65,237720
pop,Be the One,1ixphys4A3NEXp6MDScfih,Dua Lipa,Be the One,2015-10-30,66,202914
