genre,album_name,album_id,release_date,total_tracks,popularity,artists_album,artist_followers,artist_popularity,artist_genres
indie,Paper Gods (Deluxe Edition),5Mg8II19DRd8u88AJXt7zS,2015-09-11,15,24,Duran Duran,3517359,75,"new wave, synthpop"
indie,Paper Gods,2Pvbc55bvFduWqHUUWR0oP,2015-09-11,12,29,Duran Duran,3517359,75,"new wave, synthpop"
indie,A Diamond in the Mind,6qmPuUWbicNkG5pFftV81l,2012-07-02,14,27,Duran Duran,3517359,75,"new wave, synthpop"
indie,All You Need Is Now,59Q3eHMD0st972JU17xYHa,2011-03-22,14,31,Duran Duran,3517359,75,"new wave, synthpop"
indie,Remixes,3AXgCzdurgpNogdTzmtLQo,2015-02-17,12,39,Glass Animals,4541418,78,
indie,ZABA (Deluxe),0dd6bX3CRdybDCgltyoItP,2014-06-06,15,48,Glass Animals,4541418,78,
indie,ZABA,14IOe7ahxQPTwUYUQX3IFi,2014-06-03,11,62,Glass Animals,4541418,78,
indie,Sadnecessary,1iCwsK0jUzBPQx7XEpumbz,2013-05-31,14,71,Milky Chance,2064502,74,
indie,Lightning Bolt,01WEcEzoa9mfh8fIDhvV1M,2013-01-01,12,57,Pearl Jam,9824823,78,"grunge, rock, post-grunge"
indie,Spotify Sessions,4VEuxNvtEzSIIdcbBFPhyR,2014-11-10,7,20,Vance Joy,3458231,78,folk pop
indie,Dream Your Life Away,6rIbiUMmZJfqJRnXhVxFvg,2014-09-08,13,70,Vance Joy,3458231,78,folk pop
indie,Dream Your Life Away (Deluxe Edition),2biVG6BYnVVSwLYd1OjbPT,2014-08-05,20,76,Vance Joy,3458231,78,folk pop
indie,"Bon Iver, Bon Iver (10th Anniversary Edition)",6xfOCqmQvpvgR5aq6fpKMD,2011-06-22,15,44,Bon Iver,3918592,78,
indie,"Bon Iver, Bon Iver",2LpfNj3vB5rOXfaawLcOBg,2011-06-21,10,66,Bon Iver,3918592,78,
indie,She's So Unusual - Spotify Commentary,47jID5Vh9wlg2KXBC0O6lU,2014-04-01,8,6,Cyndi Lauper,3230807,74,
indie,She's So Unusual: A 30th Anniversary Celebration (Deluxe Edition),4pox3k0CGuwwAknR9GtcoX,2014-03-28,22,61,Cyndi Lauper,3230807,74,
indie,Memphis Blues,7e8llQbStheFoOuhyvJGLo,2010-01-01,11,22,Cyndi Lauper,3230807,74,
indie,"VS. (Other People’s Heartache, Pt. III)",1YXsPGQingGkJZLA8uuQNL,2014-12-01,9,41,Bastille,5642703,76,
indie,All This Bad Blood,5G6oMu9zNW2acdV0lqzI3L,2013-01-01,25,67,Bastille,5642703,76,
indie,Electric,3Qk4UEX3E3rGtjZ9zdcVRa,2013-07-15,10,18,Pet Shop Boys,2159513,71,"synthpop, new wave"
indie,Elysium (2017 Remaster),1OCBWSajbQrwLY3EZal8zi,2012-09-10,12,16,Pet Shop Boys,2159513,71,"synthpop, new wave"
indie,Elysium: Further Listening 2011 - 2012 (2017 Remaster),4nJUhzXumiK9JLYzoOCYIM,2012-09-05,25,33,Pet Shop Boys,2159513,71,"synthpop, new wave"
indie,The Most Incredible Thing,7t881Szy1fTOJgQNycarWy,2011,21,11,Pet Shop Boys,2159513,71,"synthpop, new wave"
indie,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",3ndAvT7Tca2KclpKe9BbbL,2010-02-12,17,32,Pet Shop Boys,2159513,71,"synthpop, new wave"
indie,Mechanical Bull (Expanded Edition),0cRJKK0y1sfZEqWub4dK9v,2013-09-24,13,65,Kings of Leon,5724529,80,
indie,Come Around Sundown (Expanded Edition),5xFZ4iElFbUFtOGX4lvdTM,2010-10-19,16,68,Kings of Leon,5724529,80,
indie,The Lumineers (Deluxe Edition),6PPLBip6lQEHgVbTjqMI5k,2013-08-20,16,51,The Lumineers,5863669,80,"folk pop, indie folk"
indie,The Lumineers,2MTEiVNgRgIvVIrJAqHNBu,2012-04-03,11,76,The Lumineers,5863669,80,"folk pop, indie folk"
indie,Quédate (Track By Track),5zoLsoXxB9rfCYnSfRMbgM,2014-10-24,14,4,Funambulista,161065,53,singer-songwriter
indie,Quédate,61hlsmpdWmozHjzEE5Xs8t,2014-10-21,14,32,Funambulista,161065,53,singer-songwriter
indie,Funambulista,3Cccaf7tFHYMIusFDrRT02,2010,12,20,Funambulista,161065,53,singer-songwriter
indie,De Pana y Rubí,4Au1uBJOkLcsLf9WLWVif9,2015-11-13,12,48,El Kanka,322576,57,singer-songwriter
indie,El Día de Suerte de Juan Gómez,6GS9J7YC7IlGaTBdz86t7N,2015-07-07,12,45,El Kanka,322576,57,singer-songwriter
indie,Lo Mal Que Estoy y Lo Poco Que Me Quejo,7auuEfoSwTUYponi3cKCuG,2013-04-22,11,51,El Kanka,322576,57,singer-songwriter
indie,The Essential Van Morrison,7hKbCBnb2bi6bPZfviShZM,2015-08-28,38,54,Van Morrison,3562373,74,
indie,Duets: Re-Working The Catalogue,5oXBM1hSxdDk2mggnIaFte,2015-03-16,16,38,Van Morrison,3562373,74,
indie,Born to Sing: No Plan B,2Y1DQGs6KFmiOeTQE7pt58,2012-09-29,10,21,Van Morrison,3562373,74,
indie,Spotify Sessions,22MrOvzmcn6WeE4v6Ua6dj,2014-09-16,6,41,Jason Mraz,7310241,75,"soft pop, acoustic pop"
indie,Yes! (Deluxe Edition),1l62CqhREU19alAm7OCaKg,2014-07-11,19,35,Jason Mraz,7310241,75,"soft pop, acoustic pop"
indie,YES!,2bqksLEQxw80lhxXp6Xtcz,2014-07-08,14,50,Jason Mraz,7310241,75,"soft pop, acoustic pop"
indie,Love Is a Four Letter Word (Deluxe Edition),64SChsjQBiEe3aVTFYnW1b,2012-04-13,18,60,Jason Mraz,7310241,75,"soft pop, acoustic pop"
indie,Love Is a Four Letter Word,7oD9oCCtFhg5RoLtMR5TKl,2012-04-13,13,63,Jason Mraz,7310241,75,"soft pop, acoustic pop"
indie,Love Is a Four Letter Word,7FHrDVWNz3gRXDTOBCf9Jn,2012-04-13,12,4,Jason Mraz,7310241,75,"soft pop, acoustic pop"
indie,Live in Berlin Soundtrack,7snShfFKLewVZTggBIsXJn,2014-11-17,21,47,Depeche Mode,7281880,76,"new wave, synthpop, darkwave"
indie,Delta Machine,1kpZUS7tLWK0hMWNCKP9La,2013-03-25,17,46,Depeche Mode,7281880,76,"new wave, synthpop, darkwave"
indie,Tour of The Universe: Barcelona 20/21:11:09 (Live),1mMiNH5paCWPg5RGo62jll,2010-11-05,21,39,Depeche Mode,7281880,76,"new wave, synthpop, darkwave"
indie,From Here To Now To You (Commentary Version),00Me6BWP9P7j6m8x5cbcpV,2013-01-01,12,21,Jack Johnson,4030526,77,surf rock
indie,From Here To Now To You,3da6Ihr5l6xjOCDs5sTXIu,2013-01-01,12,61,Jack Johnson,4030526,77,surf rock
indie,To The Sea,0IsTL8lnrHuNvpMPawAFRs,2010-01-01,13,52,Jack Johnson,4030526,77,surf rock
indie,Soft Universe,7cZXVnvCJcO1VNKnpBcoOW,2011-11-10,10,17,PNAU,258521,73,
indie,MGMT,0a4MASgg8wxOyUeoOZzuhc,2013-09-16,10,36,MGMT,3535361,77,indie
indie,Late Night Tales: Mgmt,3hL5hv0P0B0jK8T9XPadVR,2011-10-03,13,25,MGMT,3535361,77,indie
indie,Congratulations,2mE48DnmnTsZvRyX42BH0O,2010-04-09,10,27,MGMT,3535361,77,indie
indie,Catching Rays On Giant (Deluxe Version),2k8rY0UFsmW4xF3EmEXfvJ,2010-01-01,16,38,Alphaville,1052450,73,synthpop
indie,Catching Rays On Giant,7k2kqjeA20M2Mvm6oKKrQ1,2010-01-01,12,21,Alphaville,1052450,73,synthpop
indie,Amor Supremo,0Jo8yyj5aHXkj6rCJUVbT5,2015-11-06,13,59,Carla Morrison,4952221,74,latin indie
indie,Déjenme Llorar (Deluxe Edition),3cBtFZ5mqOn3dzzRyjzxgj,2012-03-27,24,44,Carla Morrison,4952221,74,latin indie
indie,Déjenme Llorar,6BZkhYCGp75O2R4oX25nve,2012-03-27,14,71,Carla Morrison,4952221,74,latin indie
indie,Mientras Tú Dormías,2dXJG8zygelhXXvQuKn4Ye,2010-10-26,8,59,Carla Morrison,4952221,74,latin indie
indie,Mon Laferte (Vol. 1),5sG9v1V0gjNbQQiXkYKWe0,2015-08-21,11,74,Mon Laferte,9929787,79,latin alternative
indie,Tornasol,7tFRCDcq1MhhKXZJ2VZP6H,2013-01-07,14,48,Mon Laferte,9929787,79,latin alternative
indie,Desechable,4h7l93gyyccuBoJ1QS27P5,2011-06-23,10,39,Mon Laferte,9929787,79,latin alternative
indie,Cast In Steel,1qN7aCOMxF4dZzfMwP0zGM,2015-09-04,18,41,a-ha,2853017,75,"new wave, synthpop"
indie,b-sides,7skmDXP36SNveM5XKFoLuK,2014-05-01,7,47,"Adrianne Lenker, Buck Meek",1377858,76,
indie,a-sides,5rwqvk7OpTco8gcX8LarT1,2014-05-01,7,52,"Adrianne Lenker, Buck Meek",1377858,76,
indie,Hours Were the Birds,3ZQoTj4ttmoO45QUE6StBW,2014-01-09,10,49,Adrianne Lenker,1377858,76,
indie,Love Songs For Robots,4MdPpRGC3wjAI23bXGClnZ,2015-05-11,10,42,Patrick Watson,898596,72,
indie,Adventures In Your Own Backyard,2c1WnJ7yAuaDZ8AoCBKu97,2012-04-16,13,44,Patrick Watson,898596,72,
indie,Beach Music,0aABjw7BY2iRsK4ZdkwSjF,2015-10-09,13,51,Alex G,3440691,78,
indie,DSU,7mPMUi6BsDtVUyLYzmXwSR,2014-09-11,15,62,Alex G,3440691,78,
indie,Trick,2Vg8YkTkuG4Y9MD4hB4KNN,2012-11-05,16,68,Alex G,3440691,78,
indie,Rules,7CEIedRZFPYuKt9W2wcliK,2012-01-15,13,60,Alex G,3440691,78,
indie,Race,42bSpkr89bdrwMMNuEZlDJ,2010-01-01,13,68,Alex G,3440691,78,
indie,Mi Pequeña Historia,3Z8ODAWZa7IjJkdk8EKgUz,2015-06-01,11,35,Andrés Suárez,148079,54,"singer-songwriter, trova, nueva trova"
indie,Moraima,5Id7jjH2l9leN4TLNqtlyt,2013-04-16,14,35,Andrés Suárez,148079,54,"singer-songwriter, trova, nueva trova"
indie,Cuando Vuelva La Marea,2sUVteim4okFqX3KP0scOG,2012-05-01,12,31,Andrés Suárez,148079,54,"singer-songwriter, trova, nueva trova"
indie,Evil Friends,7G0u1L22YQbO9s2bLqZ6fZ,2013-05-29,13,41,Portugal. The Man,1513885,72,
indie,In the Mountain in the Cloud,1OWNvsDzhEwT5cXLlo9iO7,2011-06-29,11,44,Portugal. The Man,1513885,72,
indie,Live from SoHo,7FGTPJhE34KHnl58Mq6r0K,2010-05-04,10,13,Portugal. The Man,1513885,72,
indie,American Ghetto,3GXyPZJCzsnP4apzEiVyXu,2010-03-02,11,29,Portugal. The Man,1513885,72,
indie,Thank Your Lucky Stars,2LY64XcNbQ2bSjjsrbODlL,2015-10-16,9,38,Beach House,2748606,75,dream pop
indie,Depression Cherry,4SkZTSXdPpzTbf6C0m1UKv,2015-08-28,9,64,Beach House,2748606,75,dream pop
indie,Bloom,600BVck2XflTAsEo0KhIfm,2012-05-14,10,51,Beach House,2748606,75,dream pop
indie,Teen Dream,7ejB3MHdDNcY3GzRsQRAHs,2010-01-25,10,56,Beach House,2748606,75,dream pop
indie,Pete Townshend's Classic Quadrophenia,7JJPNK1I4DAm1oMWL8spjv,2015-06-05,18,16,"Pete Townshend, Alfie Boe, Billy Idol, Phil Daniels, Royal Philharmonic Orchestra, Robert Ziegler",391160,48,art rock
indie,Kings & Queens Of The Underground,1WQHG6CYgc5fB9ByTLkskB,2014-10-21,11,37,Billy Idol,2403425,74,
indie,Fallen Empires,29ZKbZ3dVnr1vlTasCtzYG,2011-01-01,14,51,Snow Patrol,3280545,72,
indie,Wanted on Voyage (Expanded Edition),6mcMKGEgukjyiR5IKElQ2E,2014-06-30,16,71,George Ezra,4312972,73,
indie,Tell Me I'm Pretty,0nW0w37lrQ87k7PLZvC4qJ,2015-12-18,10,67,Cage The Elephant,4262817,77,
indie,Melophobia,5nJ9B1KiydXoYWAcyqlG76,2013-10-08,10,65,Cage The Elephant,4262817,77,
indie,Live From The Vic In Chicago,15KUSccm6GCtiAyFeGLaTx,2012-01-17,19,26,Cage The Elephant,4262817,77,
indie,Thank You Happy Birthday (Expanded Edition),6mSd0LnpzJRES3bFktagTJ,2011-01-01,15,26,Cage The Elephant,4262817,77,
indie,Thank You Happy Birthday,2jVxhH1xg6EIc87rGM1Ogt,2011-01-01,12,42,Cage The Elephant,4262817,77,
indie,FFS (Deluxe Edition),7g47iRACm89TOlfLhulrx2,2015-06-08,16,38,"FFS, Franz Ferdinand, Sparks",26370,35,art rock
indie,Late Night Tales: Franz Ferdinand,71tXyeDDc0rhbhvae7fEsf,2014-09-15,12,23,Franz Ferdinand,2957017,72,indie rock
indie,"Right Thoughts, Right Words, Right Action",19ZCNle4g6XwUpSn5RFZq6,2013-08-26,10,51,Franz Ferdinand,2957017,72,indie rock
indie,Sierra y Canada,1xvMWnfblsX3awO46xpf8u,2014-03-24,13,32,Sidonie,198828,51,indie
indie,El Fluido Garcia,0jzVvbOvw7m2jqKdf6Bo5B,2011-10-18,12,11,Sidonie,198828,51,indie
indie,Jungle,2B1PHvqJTX9ELdUlENOJeQ,2014-07-14,12,58,Jungle,1728922,74,
indie,La Idea Salvaje (Edición Especial Spotify),7vhHPfiayQt7BtMknpUMtB,2015-02-16,13,43,Carlos Sadness,352865,58,latin indie
indie,Ciencias Celestes,1a94Wr423M6nfmOR3h88u5,2012-03-18,12,35,Carlos Sadness,352865,58,latin indie
indie,Supermodel,22cFcAQkydpTzeSKQZEKv0,2014-03-14,11,54,Foster The People,4014941,74,
indie,Torches,7Kmmw7Z5D2UD5MVwdm10sT,2011-05-23,10,75,Foster The People,4014941,74,
indie,The Magic Whip,0nSzBICzQHea8grwfqa5Gb,2015-04-20,12,46,Blur,3873556,72,"britpop, madchester, alternative rock"
indie,Parklive,7xxg6PunBVeuTliClh4H5p,2012-08-13,30,31,Blur,3873556,72,"britpop, madchester, alternative rock"
indie,Fire Within (Deluxe),24f6ycLAjcI8rNYfV6WZvS,2013-09-16,16,43,Birdy,3739308,72,
indie,Fire Within,1JCe9MAwb1aE01UoAwCnOM,2013-09-16,11,40,Birdy,3739308,72,
indie,Fire Within,0r94AFhRLvpfXvha7vx2dK,2013-09-16,13,55,Birdy,3739308,72,
indie,Live in London,55BQeeBdoCapsI5SZFA3IN,2012,8,32,Birdy,3739308,72,
indie,Birdy (Deluxe Version),3sGzkurA1fvEFqh73sWCVA,2011-11-04,14,53,Birdy,3739308,72,
indie,Lucky Numbers (Bonus Track Version),4YFDfqfBD5AaKPd7PDkjgG,2013-09-30,13,1,Dave Stewart,76032,71,
indie,The Ringmaster General,6dAf3EAb7fmsrjYwHg7qB2,2012-09-04,11,11,Dave Stewart,76032,71,
indie,The Blackbird Diaries,5RWyIpys2IzUCX0NHYpNx0,2011-09-23,13,18,Dave Stewart,76032,71,
indie,The Temper Trap (Deluxe Edition),7qZ4R384t9mmSpqHZaFELK,2012-05-21,15,35,The Temper Trap,761037,73,
indie,Conditions Remixed,3iosQptEeGHo6vLAKU8Dbw,2010-11-01,11,26,The Temper Trap,761037,73,
indie,Tell 'Em I'm Gone,5oGGhaNyVb2J7lWPctx9MO,2014-11-24,10,23,Yusuf / Cat Stevens,2155189,72,"folk rock, folk, singer-songwriter"
indie,Kick 25 (Deluxe Edition),2FsYewCNv3LNBs1w29Wldw,2012-01-01,25,26,INXS,3044732,72,
indie,The Very Best,2UYQhIgxzONFqtAYenPaWs,2011-01-01,20,40,INXS,3044732,72,
indie,Whispers II (Deluxe Version),4qH4gGn0zzCPS1b5NM7PS2,2015-04-20,16,24,Passenger,3743348,72,folk pop
indie,Whispers II,1tuA98Wr7drhpoaMqPIO5V,2015-04-20,10,41,Passenger,3743348,72,folk pop
indie,Whispers (Deluxe),3WvSr7uc2MOaNgWDxNxLqJ,2014-06-06,18,37,Passenger,3743348,72,folk pop
indie,All the Little Lights (Deluxe Version),4betqQELpLxNJ6pshbCGfu,2013-08-26,20,60,Passenger,3743348,72,folk pop
indie,Flight of the Crow,41Ywc4XSD3GChkeAfzhRIR,2010-09-24,11,44,Passenger,3743348,72,folk pop
indie,Divers & Submarines,0r0gRUQnQ4MPfqAjHDCaAT,2010-06-30,9,28,Passenger,3743348,72,folk pop
indie,Real Real Blondie,1foXyN4r1Q52Ld8Va7xPl5,2015-10-12,13,19,Blondie,1842663,72,
indie,Ghosts of Download,3KsFi9OJLtGQP7WIBvTX82,2014-05-12,13,16,Blondie,1842663,72,
indie,Panic of Girls,3taJK6ccQov0Z5FlKox65t,2011-05-30,11,19,Blondie,1842663,72,
indie,Headroom,2KvYBT9dffNfJqqsLLHyAR,2015-06-30,10,43,Men I Trust,2290031,73,"bedroom pop, indie pop"
indie,Men I Trust,2KNruTzom06IP2Af6pDLTN,2014-05-28,11,29,Men I Trust,2290031,73,"bedroom pop, indie pop"
indie,"Hello, What's Your Name?",6VBN2WUxtbmOwwgyPIT83r,2015-12-04,15,27,The Kooks,2644260,70,"indie, indie rock"
indie,Listen (Deluxe),2LFvpZ5QOj7FHu4IEnkfVX,2014-09-08,15,27,The Kooks,2644260,70,"indie, indie rock"
indie,Listen (Track By Track),0M2Jg2jUSvDOyVXOlKX7bW,2014-09-02,15,8,The Kooks,2644260,70,"indie, indie rock"
indie,Listen,6kqOHnshP4RMTUWKrhm6Sy,2014-01-01,11,56,The Kooks,2644260,70,"indie, indie rock"
indie,Junk Of The Heart,1VGaygrbOjkte4Ca81nEeQ,2011-01-01,14,36,The Kooks,2644260,70,"indie, indie rock"
indie,Beneath The Skin (Deluxe),1m3D8gkm3nOvIXNR1SvDFA,2015-06-05,15,45,Of Monsters and Men,3605947,72,folk pop
indie,Beneath The Skin,2mD97VgxTRfwB8F5tvkwrL,2015-06-05,11,58,Of Monsters and Men,3605947,72,folk pop
indie,LIVE FROM VATNAGARÐAR,2uPzmLNiwogDAiyKfl7HX5,2013-01-01,7,34,Of Monsters and Men,3605947,72,folk pop
indie,My Head Is An Animal,4p9dVvZDaZliSjTCbFRhJy,2012-01-01,12,72,Of Monsters and Men,3605947,72,folk pop
indie,My Love Is Cool,2L82g2rqAlNBcADFzayJBU,2015-06-22,12,55,Wolf Alice,836465,71,indie
indie,Can't Forget: A Souvenir of the Grand Tour,7yUDBh0Q2IjPctdv5pFP6b,2015-05-08,10,23,Leonard Cohen,3674400,66,singer-songwriter
indie,Live In Dublin,4CKs4nbhva7asiYqsZpMOi,2014-11-28,30,39,Leonard Cohen,3674400,66,singer-songwriter
indie,Popular Problems,1WkGbKUjhOMru7uYl25jJb,2014-09-16,9,46,Leonard Cohen,3674400,66,singer-songwriter
indie,Old Ideas,0waLDJlCfXkXIwFGdBZ6UK,2012-03-28,10,39,Leonard Cohen,3674400,66,singer-songwriter
indie,Songs From The Road,2gyoqhcdYUTxcgYxZQbFOD,2010-09-10,12,30,Leonard Cohen,3674400,66,singer-songwriter
indie,Apuntes Sobre Mi Paso por el Invierno,1bRyXcN5qtq5aGf0GBss1b,2014-05-07,14,40,Marwán,140363,51,"singer-songwriter, trova, nueva trova"
indie,Las Cosas Que No Pude Responder,1NBwrHjFw3IZcQ5UjoMajF,2011-10-22,13,32,Marwán,140363,51,"singer-songwriter, trova, nueva trova"
indie,The Weatherman,3IcfYXw7lTtLfG5XWLlSZi,2013-07-09,13,66,Gregory Alan Isakov,1126402,74,"indie folk, folk, folk pop"
indie,Beacon (Deluxe Version),0x87cP5oexzpBwI3iAWBdq,2012-09-03,26,27,Two Door Cinema Club,2539231,70,"indie, indie rock"
indie,Beacon,1I1ZFdY9LI6kxPANmduRcN,2012-09-03,12,52,Two Door Cinema Club,2539231,70,"indie, indie rock"
indie,Tourist History (Deluxe Edition),6XFQE0ZYhEwk2hgh0jHgAV,2010-10-18,21,42,Two Door Cinema Club,2539231,70,"indie, indie rock"
indie,Buds,03WcbJcmiYID0oOG8U8uvy,2015-05-10,9,52,Surf Curse,1704157,72,indie
indie,Living Room (Spotify Track by Track Commentary),4qnvwXfYRAcq2VVE1xW3x9,2015-01-31,13,17,AJR,3643031,75,
indie,Living Room,6FaXVdC5z5nDEQbLX4Mucd,2013,13,51,AJR,3643031,75,
indie,Run and Tell,16q8ryMZ3yPfFun0B0qrhM,2013-10-30,11,43,Faye Webster,2092166,75,
indie,Seasons of Your Day,38Eb5LBD8yO5KbMYVUQQZp,2013-09-24,10,49,Mazzy Star,1767727,74,"dream pop, shoegaze, slowcore"
indie,No todo lo puedes dar (Deluxe),6E3hEDaNqOpPXrYRG7nQsz,2014-11-27,21,22,Ximena Sariñana,1603906,67,"latin indie, mexican indie, latin alternative"
indie,No todo lo puedes dar (Track by Track),7bTas7oCv100GM0zw7snuL,2014-11-04,11,5,Ximena Sariñana,1603906,67,"latin indie, mexican indie, latin alternative"
indie,No todo lo puedes dar,5B3qry3tE4rHhgI4pRc7Ld,2014-11-04,13,39,Ximena Sariñana,1603906,67,"latin indie, mexican indie, latin alternative"
indie,Ximena Sariñana,3iwus4OXlmCDvcNAesl1wG,2010-11-02,12,14,Ximena Sariñana,1603906,67,"latin indie, mexican indie, latin alternative"
indie,Live In New York City,47mIAo6W7XHF4Aw7TOhAzV,2012-09-18,20,29,Paul Simon,2531436,71,singer-songwriter
indie,So Beautiful or So What,71hpzCnp9lYUZgV4rUtdvT,2011-04-08,10,30,Paul Simon,2531436,71,singer-songwriter
indie,This Is All Yours (Track by Track Commentary),58OhkST65A4dbVqrfdr9vr,2015-06-08,13,8,alt-J,3419050,71,"indie, indie rock"
pop,Sirope Vivo,6ceGjzSdQJ6sVNGIea8fhV,2015-11-27,24,24,Alejandro Sanz,8287408,82,latin pop
pop,Sirope,5SVQiBI8Kj03jWENZXh8rt,2015-05-04,13,36,Alejandro Sanz,8287408,82,latin pop
pop,La Música No Se Toca En Vivo,16JwD51VXLXs5wAjnoUHPs,2013-01-01,14,45,Alejandro Sanz,8287408,82,latin pop
pop,La Música No Se Toca (Deluxe),5O5LrflUeCNwNAsCQ5o0jk,2012-01-01,17,60,Alejandro Sanz,8287408,82,latin pop
pop,La Música No Se Toca,2YJqPn5l4puQR1oOCwEThR,2012-01-01,14,33,Alejandro Sanz,8287408,82,latin pop
pop,Esencia (En Vivo En El Teatro Real),1gH8uDzL4PzRbNousypUSY,2015-11-06,15,28,El Barrio,1347833,64,"flamenco, flamenco pop"
pop,Hijo Del Levante (Edición Deluxe),03RUafJJzIxo4wr5HmGTjR,2014-10-21,18,51,El Barrio,1347833,64,"flamenco, flamenco pop"
pop,Hasta el Fin de los Tiempos,2bv8ENjqMb4sdIhkHFsJQ3,2012-12-10,52,22,El Barrio,1347833,64,"flamenco, flamenco pop"
pop,Espejos,0t2YEl6ns9IK15Tz83MmQE,2011,14,45,El Barrio,1347833,64,"flamenco, flamenco pop"
pop,Terral,1cWvezm4YsxlvvOSRUXLmS,2014-11-10,16,63,Pablo Alborán,5512420,76,latin pop
pop,Tanto,451ZWaGuvUKBVI3E77b7yM,2012-11-06,11,36,Pablo Alborán,5512420,76,latin pop
pop,Tanto (Nueva edición),6mRiYnPpz8qdoY91s1c4H4,2012,12,45,Pablo Alborán,5512420,76,latin pop
pop,Tanto (Edición Premium),7kA3hvV7UjgnA5uiUBxwlN,2012,17,67,Pablo Alborán,5512420,76,latin pop
pop,En Acústico (En directo),1BZTSNDLBWs35BNWjkfrDg,2011-11-15,17,36,Pablo Alborán,5512420,76,latin pop
pop,Pablo Alboran (Deluxe),1PfEXmG8ioEwsj7qDaCQXc,2011-02-01,15,64,Pablo Alborán,5512420,76,latin pop
pop,Pablo Alboran,5wOgpIVH6cxScy3FpZE7Wr,2011-02-01,13,32,Pablo Alborán,5512420,76,latin pop
pop,Primera Fila,7pC1BMjl8x5Yr60xX2tyZh,2013-10-28,15,58,La Oreja de Van Gogh,4548328,75,latin pop
pop,Cometas por el Cielo en Directo Desde América,21dyIYJNw2vVugY9L2U0go,2012-09-18,15,30,La Oreja de Van Gogh,4548328,75,latin pop
pop,Cometas Por El Cielo,6OhQzgLu3gwMxfjHxhOhnO,2011-09-13,12,49,La Oreja de Van Gogh,4548328,75,latin pop
pop,Purpose (Deluxe),6Fr2rQkZ383FcMqFyT7yPr,2015-11-13,19,82,Justin Bieber,84324678,96,
pop,Journals,1rknZw4cyL9NInAqSwc8AA,2014-05-13,16,78,Justin Bieber,84324678,96,
pop,Believe Acoustic,4yz9rO7Q1UC2rK5eLOxmS7,2013-01-01,11,54,Justin Bieber,84324678,96,
pop,Believe (Deluxe Edition),70f70xLCpH7wHaVvB2oZT9,2012-06-15,17,72,Justin Bieber,84324678,96,
pop,Believe,5cxMa6oLINJzmZ8lF7wWQN,2012-01-01,13,76,Justin Bieber,84324678,96,
pop,Under The Mistletoe (Deluxe Edition),63MKT9hwmiMFFdFp5SdB1p,2011-01-01,15,57,Justin Bieber,84324678,96,
pop,Under The Mistletoe,3cr4Xgz8nnfp7iYbVqwzzH,2011-01-01,11,42,Justin Bieber,84324678,96,
pop,Never Say Never - The Remixes,0wZJCeyfJ0LVrrtH4CwQYw,2011-01-01,7,66,Justin Bieber,84324678,96,
pop,My Worlds (International Version),0ALfQaGYSvcRNV5OLbixA3,2010-01-01,18,55,Justin Bieber,84324678,96,
pop,My World 2.0,3BmcYMh0KYsimWL6p2gPa9,2010-01-01,10,76,Justin Bieber,84324678,96,
pop,Shudhu Tomari Jonyo,2GICr5p81pM3Z0T9BJFb1o,2015-09-13,8,49,Arijit Singh,158445765,93,"hindi pop, bollywood, desi, bangla pop"
pop,Celebrating World Music Day With Indipop Chart Toppers,35MkN8qsxx5KEELxxISsak,2015-06-18,7,2,"Arijit Singh, Mika Singh, Shreya Ghoshal, Sonu Nigam",158445765,93,"hindi pop, bollywood, desi, bangla pop"
pop,Dastak - A Bouquet Of Ghazals,7Mo501T1gG3ETYKFCxR5YE,2015-01-01,10,3,"Arijit Singh, Sonu Nigam, Jagjit Singh, Javed Ali",158445765,93,"hindi pop, bollywood, desi, bangla pop"
pop,Ghazals By Trending Voices,2eKYIKV83kh2m2Xbdm95F4,2014-06-17,10,8,"Arijit Singh, Sonu Nigam, Javed Ali",158445765,93,"hindi pop, bollywood, desi, bangla pop"
pop,Golpo Holeo Sotti,2in4xZhjkZ8Kt2cifZ9z1o,2014-06-10,7,43,Arijit Singh,158445765,93,"hindi pop, bollywood, desi, bangla pop"
pop,Chander Pahar,3vDKxt5LedHOk5FDJHgJmA,2013-12-26,13,20,Arijit Singh,158445765,93,"hindi pop, bollywood, desi, bangla pop"
pop,Bojhena Se Bojhena,1pbdCW1f3bVwqRd2toq4kC,2012-12-12,6,46,Arijit Singh,158445765,93,"hindi pop, bollywood, desi, bangla pop"
pop,Eyes Wide Open,55huyEjfSVsk9nnmmKp5df,2015-04-10,12,55,Sabrina Carpenter,25386173,96,pop
pop,Pvreza,6QlpdZCVyZlvQIsn1nHHZd,2015-09-20,13,41,Maka,859810,65,"flamenco, flamenco urbano, flamenco pop"
pop,Makanudo,5pG33MfpueAPg3N9j6k55e,2015-06-01,15,41,Maka,859810,65,"flamenco, flamenco urbano, flamenco pop"
pop,Pna,5YSk1O7T0VJCCR1gmj8eln,2014-01-05,14,15,Maka,859810,65,"flamenco, flamenco urbano, flamenco pop"
pop,Bailar El Viento,62lZaizcM3SNQqs6rZG8kS,2015-10-30,13,57,Manuel Carrasco,2396189,68,"flamenco, flamenco pop"
pop,Confieso Que He Sentido,38GUihfjQaBJf3FdYvr0zU,2013-01-01,23,50,Manuel Carrasco,2396189,68,"flamenco, flamenco pop"
